date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-01-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-21,California,State,Other,3.0,0.34,1.85714285714,0.155298052801
2022-01-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-21,California,State,Omicron,879.0,99.32,1185.85714285714,99.163779715685
2022-01-21,California,State,Delta,3.0,0.34,8.14285714285,0.680922231514
2022-01-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-21,California,State,Total,885.0,100.0,1195.85714285714,100.0
2022-01-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-22,California,State,Delta,6.0,0.52,7.42857142857,0.611620795107
2022-01-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-22,California,State,Omicron,1138.0,99.48,1205.42857142857,99.247235944484
2022-01-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-22,California,State,Other,0.0,0.0,1.71428571428,0.141143260409
2022-01-22,California,State,Total,1144.0,100.0,1214.57142857142,100.0
2022-01-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-23,California,State,Other,0.0,0.0,1.71428571428,0.150225338007
2022-01-23,California,State,Omicron,543.0,99.63,1132.71428571428,99.261392088132
2022-01-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-23,California,State,Total,545.0,100.0,1141.14285714285,100.0
2022-01-23,California,State,Delta,2.0,0.37,6.71428571428,0.588382573861
2022-01-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-24,California,State,Total,1518.0,100.0,1067.42857142857,100.0
2022-01-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-24,California,State,Omicron,1512.0,99.6,1060.57142857142,99.357601713062
2022-01-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-24,California,State,Other,2.0,0.13,1.42857142857,0.133832976445
2022-01-24,California,State,Gamma,1.0,0.07,0.14285714285,0.013383297645
2022-01-24,California,State,Delta,3.0,0.2,5.28571428571,0.495182012848
2022-01-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-25,California,State,Gamma,0.0,0.0,0.14285714285,0.013711778418
2022-01-25,California,State,Omicron,1422.0,99.3,1035.57142857142,99.396681749623
2022-01-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-25,California,State,Delta,8.0,0.56,5.14285714285,0.493624023036
2022-01-25,California,State,Total,1432.0,100.0,1041.85714285714,100.0
2022-01-25,California,State,Other,2.0,0.14,1.0,0.095982448924
2022-01-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-26,California,State,Other,1.0,0.12,1.14285714285,0.111747450761
2022-01-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-26,California,State,Omicron,812.0,99.39,1015.85714285714,99.329515295432
2022-01-26,California,State,Total,817.0,100.0,1022.71428571428,100.0
2022-01-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-26,California,State,Gamma,0.0,0.0,0.14285714285,0.013968431345
2022-01-26,California,State,Delta,4.0,0.49,5.57142857142,0.544768822461
2022-01-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-27,California,State,Omicron,919.0,99.67,1032.14285714285,99.476800220295
2022-01-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-27,California,State,Total,922.0,100.0,1037.57142857142,100.0
2022-01-27,California,State,Gamma,0.0,0.0,0.14285714285,0.013768415255
2022-01-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-27,California,State,Delta,1.0,0.11,3.85714285714,0.371747211896
2022-01-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-27,California,State,Other,2.0,0.22,1.42857142857,0.137684152554
2022-01-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-28,California,State,Gamma,0.0,0.0,0.14285714285,0.013702384215
2022-01-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-28,California,State,Omicron,917.0,99.67,1037.57142857142,99.52041655248
2022-01-28,California,State,Other,2.0,0.22,1.28571428571,0.123321457934
2022-01-28,California,State,Delta,1.0,0.11,3.57142857142,0.342559605371
2022-01-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-28,California,State,Total,920.0,100.0,1042.57142857142,100.0
2022-01-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-29,California,State,Gamma,0.0,0.0,0.14285714285,0.012685525815
2022-01-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-29,California,State,Delta,4.0,0.23,3.28571428571,0.291767093746
2022-01-29,California,State,Total,1729.0,100.0,1126.14285714285,100.0
2022-01-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-29,California,State,Omicron,1723.0,99.65,1121.14285714285,99.556006596473
2022-01-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-29,California,State,Other,2.0,0.12,1.57142857142,0.139540783965
2022-01-30,California,State,Other,1.0,0.07,1.71428571428,0.13783597519
2022-01-30,California,State,Total,1368.0,100.0,1243.71428571428,100.0
2022-01-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-30,California,State,Delta,3.0,0.22,3.42857142857,0.275671950379
2022-01-30,California,State,Gamma,0.0,0.0,0.14285714285,0.011486331266
2022-01-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-30,California,State,Omicron,1364.0,99.71,1238.42857142857,99.575005743166
2022-01-31,California,State,Total,3687.0,100.0,1553.57142857142,100.0
2022-01-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-31,California,State,Omicron,3682.0,99.86,1548.42857142857,99.668965517241
2022-01-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-31,California,State,Other,1.0,0.03,1.57142857142,0.101149425287
2022-01-31,California,State,Delta,4.0,0.11,3.57142857142,0.229885057471
2022-02-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-01,California,State,Other,2.0,0.06,1.57142857142,0.087509944312
2022-02-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-01,California,State,Delta,4.0,0.13,3.0,0.167064439141
2022-02-01,California,State,Total,3127.0,100.0,1795.71428571428,100.0
2022-02-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-01,California,State,Omicron,3121.0,99.81,1791.14285714285,99.745425616547
2022-02-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-02,California,State,Delta,1.0,0.04,2.57142857142,0.125558035714
2022-02-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-02,California,State,Other,2.0,0.08,1.71428571428,0.083705357143
2022-02-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-02,California,State,Omicron,2580.0,99.88,2043.71428571428,99.790736607143
2022-02-02,California,State,Total,2583.0,100.0,2048.0,100.0
2022-02-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-03,California,State,Delta,3.0,0.26,2.85714285714,0.137409824802
2022-02-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-03,California,State,Omicron,1135.0,99.47,2074.57142857142,99.773273789076
2022-02-03,California,State,Total,1141.0,100.0,2079.28571428571,100.0
2022-02-03,California,State,Other,3.0,0.26,1.85714285714,0.089316386122
2022-02-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-04,California,State,Other,2.0,0.13,1.85714285714,0.085369057
2022-02-04,California,State,Delta,1.0,0.06,2.85714285714,0.13133701077
2022-02-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-04,California,State,Omicron,1590.0,99.81,2170.71428571428,99.78329393223
2022-02-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-04,California,State,Total,1593.0,100.0,2175.42857142857,100.0
2022-02-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-05,California,State,Total,992.0,100.0,2070.14285714285,100.0
2022-02-05,California,State,Omicron,980.0,98.79,2064.57142857142,99.73086743496
2022-02-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-05,California,State,Other,8.0,0.81,2.71428571428,0.13111586502
2022-02-05,California,State,Delta,4.0,0.4,2.85714285714,0.138016700021
2022-02-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-06,California,State,Other,0.0,0.0,2.57142857142,0.125786163522
2022-02-06,California,State,Omicron,1186.0,99.92,2039.14285714285,99.748427672956
2022-02-06,California,State,Delta,1.0,0.08,2.57142857142,0.125786163522
2022-02-06,California,State,Total,1187.0,100.0,2044.28571428571,100.0
2022-02-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-07,California,State,Omicron,3173.0,99.91,1966.42857142857,99.75360533372
2022-02-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-07,California,State,Other,0.0,0.0,2.42857142857,0.12319733314
2022-02-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-07,California,State,Total,3176.0,100.0,1971.28571428571,100.0
2022-02-07,California,State,Delta,3.0,0.09,2.42857142857,0.12319733314
2022-02-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-08,California,State,Omicron,2792.0,99.71,1919.42857142857,99.732779097387
2022-02-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-08,California,State,Total,2800.0,100.0,1924.57142857142,100.0
2022-02-08,California,State,Other,6.0,0.21,3.0,0.155878859857
2022-02-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-08,California,State,Delta,2.0,0.07,2.14285714285,0.111342042755
2022-02-09,California,State,Omicron,2258.0,99.96,1873.42857142857,99.741405536964
2022-02-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-09,California,State,Delta,0.0,0.0,2.0,0.106480073015
2022-02-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-09,California,State,Other,1.0,0.04,2.85714285714,0.152114390021
2022-02-09,California,State,Total,2259.0,100.0,1878.28571428571,100.0
2022-02-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-10,California,State,Total,2184.0,100.0,2027.28571428571,100.0
2022-02-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-10,California,State,Other,0.0,0.0,2.42857142857,0.119794235783
2022-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-10,California,State,Delta,1.0,0.05,1.71428571428,0.084560637023
2022-02-10,California,State,Omicron,2183.0,99.95,2023.14285714285,99.795645127193
2022-02-11,California,State,Total,2054.0,100.0,2093.14285714285,100.0
2022-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-11,California,State,Delta,0.0,0.0,1.57142857142,0.075075075075
2022-02-11,California,State,Other,0.0,0.0,2.14285714285,0.102375102375
2022-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-11,California,State,Omicron,2054.0,100.0,2089.42857142857,99.82254982255
2022-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-12,California,State,Other,0.0,0.0,1.0,0.046725852747
2022-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-12,California,State,Delta,0.0,0.0,1.0,0.046725852747
2022-02-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-12,California,State,Omicron,1321.0,100.0,2138.14285714285,99.906548294506
2022-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-12,California,State,Total,1321.0,100.0,2140.14285714285,100.0
2022-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-13,California,State,Omicron,780.0,100.0,2080.14285714285,99.910800054892
2022-02-13,California,State,Total,780.0,100.0,2082.0,100.0
2022-02-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-13,California,State,Other,0.0,0.0,1.0,0.048030739673
2022-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-13,California,State,Delta,0.0,0.0,0.85714285714,0.041169205434
2022-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-14,California,State,Other,0.0,0.0,1.0,0.052517068047
2022-02-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-14,California,State,Delta,1.0,0.05,0.57142857142,0.03000975317
2022-02-14,California,State,Total,1931.0,100.0,1904.14285714285,100.0
2022-02-14,California,State,Omicron,1930.0,99.95,1902.57142857142,99.917473178783
2022-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-15,California,State,Delta,2.0,0.13,0.57142857142,0.033208800332
2022-02-15,California,State,Total,1516.0,100.0,1720.71428571428,100.0
2022-02-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-15,California,State,Other,1.0,0.07,0.28571428571,0.016604400166
2022-02-15,California,State,Omicron,1513.0,99.8,1719.85714285714,99.950186799502
2022-02-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-16,California,State,Other,1.0,0.07,0.28571428571,0.017980760586
2022-02-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-16,California,State,Total,1337.0,100.0,1589.0,100.0
2022-02-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-16,California,State,Omicron,1336.0,99.93,1588.14285714285,99.946057718241
2022-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-16,California,State,Delta,0.0,0.0,0.57142857142,0.035961521172
2022-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-17,California,State,Other,2.0,0.17,0.57142857142,0.039428289798
2022-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-17,California,State,Omicron,1204.0,99.83,1448.28571428571,99.931000492854
2022-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-17,California,State,Total,1206.0,100.0,1449.28571428571,100.0
2022-02-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-17,California,State,Delta,0.0,0.0,0.42857142857,0.029571217348
2022-02-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-18,California,State,Total,1121.0,100.0,1316.0,100.0
2022-02-18,California,State,Other,4.0,0.36,1.14285714285,0.086843247937
2022-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-18,California,State,Delta,0.0,0.0,0.42857142857,0.032566217977
2022-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-18,California,State,Omicron,1117.0,99.64,1314.42857142857,99.880590534086
2022-02-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-19,California,State,Other,0.0,0.0,1.14285714285,0.093218364018
2022-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-19,California,State,Total,691.0,100.0,1226.0,100.0
2022-02-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-19,California,State,Omicron,691.0,100.0,1224.42857142857,99.871824749476
2022-02-19,California,State,Delta,0.0,0.0,0.42857142857,0.034956886507
2022-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-20,California,State,Other,0.0,0.0,1.14285714285,0.096758587325
2022-02-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-20,California,State,Total,466.0,100.0,1181.14285714285,100.0
2022-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-20,California,State,Omicron,466.0,100.0,1179.57142857142,99.866956942429
2022-02-20,California,State,Delta,0.0,0.0,0.42857142857,0.036284470247
2022-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-21,California,State,Other,2.0,0.35,1.42857142857,0.144864551644
2022-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-21,California,State,Omicron,564.0,99.65,984.42857142857,99.826162538027
2022-02-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-21,California,State,Total,566.0,100.0,986.14285714285,100.0
2022-02-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.028972910329
2022-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-22,California,State,Omicron,1279.0,99.84,951.0,99.835032993401
2022-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-22,California,State,Other,1.0,0.08,1.42857142857,0.149970005999
2022-02-22,California,State,Total,1281.0,100.0,952.57142857142,100.0
2022-02-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-22,California,State,Delta,1.0,0.08,0.14285714285,0.0149970006
2022-02-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-23,California,State,Other,4.0,0.49,1.85714285714,0.211554109032
